Date,Value,f,f5,s2f
1/9/13,11636150,-2000,4025,2890.968944
31/8/13,11638150,13250,5255,2214.681256
30/8/13,11624900,-2325,4475,2597.743017
29/8/13,11627225,4850,4980,2334.784137
28/8/13,11622375,8600,4450,2611.769663
27/8/13,11613775,525,4470,2598.159955
26/8/13,11613250,10600,4215,2755.219454
25/8/13,11602650,-2225,4485,2586.989967
24/8/13,11604875,3575,4395,2640.472127
23/8/13,11601300,9950,4525,2563.823204
22/8/13,11591350,75,4790,2419.906054
21/8/13,11591275,11250,6540,1772.366208
20/8/13,11580025,-900,3880,2984.542526
19/8/13,11580925,12325,4850,2387.819588
18/8/13,11568600,-3350,4540,2548.14978
17/8/13,11571950,4925,4575,2529.387978
16/8/13,11567025,9700,2945,3927.682513
15/8/13,11557325,-725,5275,2190.962085
14/8/13,11558050,4175,4360,2650.928899
13/8/13,11553875,8300,4580,2522.680131
12/8/13,11545575,350,4780,2415.392259
11/8/13,11545225,10800,6130,1883.397227
10/8/13,11534425,275,4320,2670.005787
9/8/13,11534150,10925,6630,1739.690799
8/8/13,11523225,-750,3980,2895.282663
7/8/13,11523975,11900,4870,2366.319302
6/8/13,11512075,-2450,4495,2561.084538
5/8/13,11514525,4725,4650,2476.241935
4/8/13,11509800,9050,4490,2563.429844
3/8/13,11500750,25,4605,2497.448426
2/8/13,11500725,11100,4585,2508.336968
1/8/13,11489625,-1875,4470,2570.385906
31/7/13,11491500,4625,4690,2450.21322
30/7/13,11486875,8475,4490,2558.324053
29/7/13,11478400,1125,4560,2517.192982
28/7/13,11477275,10100,4460,2573.380045
27/7/13,11467175,-1525,4510,2542.610865
26/7/13,11468700,4125,4115,2787.047388
25/7/13,11464575,8725,2865,4001.596859
24/7/13,11455850,-850,4805,2384.151925
23/7/13,11456700,3850,3970,2885.81864
22/7/13,11452850,8175,4505,2542.253052
21/7/13,11444675,-50,4305,2658.461092
20/7/13,11444725,11400,4380,2612.950913
19/7/13,11433325,-1850,4525,2526.701657
18/7/13,11435175,4225,4460,2563.940583
17/7/13,11430950,8900,4485,2548.7068
16/7/13,11422050,-375,4225,2703.443787
15/7/13,11422425,11525,4195,2722.866508
14/7/13,11410900,-3150,4465,2555.632699
13/7/13,11414050,4075,4070,2804.434889
12/7/13,11409975,10250,2725,4187.146789
11/7/13,11399725,-2350,5090,2239.631631
10/7/13,11402075,4800,4400,2591.380682
9/7/13,11397275,8675,4450,2561.185393
8/7/13,11388600,625,4685,2430.864461
7/7/13,11387975,10500,4665,2441.152197
6/7/13,11377475,-1175,4470,2545.296421
5/7/13,11378650,4700,4540,2506.310573
4/7/13,11373950,7700,4470,2544.50783
3/7/13,11366250,975,4335,2621.972318
2/7/13,11365275,10150,4160,2732.03726
1/7/13,11355125,-1850,4455,2548.849607
30/6/13,11356975,3825,4050,2804.191358
29/6/13,11353150,9175,2860,3969.632867
28/6/13,11343975,-1050,4815,2355.965732
27/6/13,11345025,4200,4240,2675.713443
26/6/13,11340825,7925,4435,2557.119504
25/6/13,11332900,950,4070,2784.496314
24/6/13,11331950,10150,4110,2757.16545
23/6/13,11321800,-2875,4430,2555.711061
22/6/13,11324675,4400,4060,2789.328818
21/6/13,11320275,9525,2760,4101.548913
20/6/13,11310750,-900,4995,2264.414414
19/6/13,11311650,3650,3810,2968.937008
18/6/13,11308000,8300,2675,4227.28972
17/6/13,11299700,-1525,4630,2440.539957
16/6/13,11301225,3850,3940,2868.331218
15/6/13,11297375,8875,4450,2538.735955
14/6/13,11288500,200,4410,2559.750567
13/6/13,11288300,10850,4640,2432.823276
12/6/13,11277450,-1725,4495,2508.887653
11/6/13,11279175,5000,4605,2449.332248
10/6/13,11274175,8150,4530,2488.780353
9/6/13,11266025,750,4455,2528.849607
8/6/13,11265275,10475,4260,2644.430751
7/6/13,11254800,-2100,4485,2509.431438
6/6/13,11256900,4025,4380,2570.068493
5/6/13,11252875,9275,4510,2495.094235
4/6/13,11243600,225,4800,2342.416667
3/6/13,11243375,11125,6390,1759.526604
2/6/13,11232250,-650,4150,2706.566265
1/6/13,11232900,11975,5035,2230.963257
31/5/13,11220925,-1925,4485,2501.878484
30/5/13,11222850,4650,4625,2426.562162
29/5/13,11218200,8375,4460,2515.29148
28/5/13,11209825,50,4285,2616.061844
27/5/13,11209775,11150,4160,2694.657452
26/5/13,11198625,-2800,4465,2508.090705
25/5/13,11201425,4025,4145,2702.394451
24/5/13,11197400,9900,2720,4116.691176
23/5/13,11187500,-1550,5010,2233.033932
22/5/13,11189050,4025,4050,2762.728395
21/5/13,11185025,8650,2760,4052.54529
20/5/13,11176375,-775,4760,2347.977941
19/5/13,11177150,3450,3770,2964.761273
18/5/13,11173700,8450,2845,3927.486819
17/5/13,11165250,-925,4605,2424.592834
16/5/13,11166175,4025,3770,2961.850133
15/5/13,11162150,8025,2815,3965.239787
14/5/13,11154125,-725,4665,2391.02358
13/5/13,11154850,3675,3985,2799.209536
12/5/13,11151175,8325,4465,2497.463606
11/5/13,11142850,625,4235,2631.133412
10/5/13,11142225,10425,4330,2573.262125
9/5/13,11131800,-1875,4460,2495.919283
8/5/13,11133675,4150,4235,2628.966942
7/5/13,11129525,8975,2965,3753.634064
6/5/13,11120550,-500,4845,2295.263158
5/5/13,11121050,4075,4050,2745.938272
4/5/13,11116975,7525,2990,3718.051839
3/5/13,11109450,175,4555,2438.95719
2/5/13,11109275,3675,3700,3002.506757
1/5/13,11105600,7325,4460,2490.044843
30/4/13,11098275,-200,3810,2912.933071
29/4/13,11098475,11325,3910,2838.484655
28/4/13,11087150,-3075,4445,2494.296963
27/4/13,11090225,4175,4140,2678.798309
26/4/13,11086050,10000,2670,4152.078652
25/4/13,11076050,-1725,5070,2184.625247
24/4/13,11077775,3975,4120,2688.78034
23/4/13,11073800,8925,2930,3779.453925
22/4/13,11064875,-575,4815,2298.001038
21/4/13,11065450,4050,4075,2715.447853
20/4/13,11061400,7700,2915,3794.64837
19/4/13,11053700,275,4595,2405.593036
18/4/13,11053425,3125,3870,2856.182171
17/4/13,11050300,7825,4495,2458.353726
16/4/13,11042475,425,3990,2767.537594
15/4/13,11042050,10825,4180,2641.638756
14/4/13,11031225,-2250,4460,2473.368834
13/4/13,11033475,4075,4190,2633.287589
12/4/13,11029400,9225,4450,2478.516854
11/4/13,11020175,-925,4215,2614.513642
10/4/13,11021100,12125,4240,2599.316038
9/4/13,11008975,-3425,4460,2468.380045
8/4/13,11012400,4200,4235,2600.330579
7/4/13,11008200,10325,2650,4154.037736
6/4/13,10997875,-2050,5165,2129.307841
5/4/13,10999925,4200,4015,2739.707347
4/4/13,10995725,9150,4520,2432.682522
3/4/13,10986575,-1550,4125,2663.412121
2/4/13,10988125,12850,4375,2511.571429
1/4/13,10975275,-4025,4500,2438.95
31/3/13,10979300,5450,4470,2456.219239
30/3/13,10973850,9775,2810,3905.284698
29/3/13,10964075,-1700,5280,2076.529356
28/3/13,10965775,4550,4050,2707.598765
27/3/13,10961225,8325,2875,3812.6
26/3/13,10952900,-700,4815,2274.745587
25/3/13,10953600,3900,4070,2691.302211
24/3/13,10949700,8000,4500,2433.266667
23/3/13,10941700,825,4720,2318.15678
22/3/13,10940875,10475,6120,1787.724673
21/3/13,10930400,400,4390,2489.840547
20/3/13,10930000,10900,6610,1653.555219
19/3/13,10919100,-650,4010,2722.967581
18/3/13,10919750,11925,4945,2208.240647
17/3/13,10907825,-2525,4530,2407.908389
16/3/13,10910350,5075,4625,2358.994595
15/3/13,10905275,8825,3165,3445.584518
14/3/13,10896450,-175,5045,2159.851338
13/3/13,10896625,4625,4015,2713.978829
12/3/13,10892000,6875,4520,2409.734513
11/3/13,10885125,-75,4140,2629.257246
10/3/13,10885200,11350,4065,2677.785978
9/3/13,10873850,-2075,4485,2424.492754
8/3/13,10875925,4250,4195,2592.592372
7/3/13,10871675,8975,2735,3975.018282
6/3/13,10862700,-1525,4930,2203.387424
5/3/13,10864225,4050,3925,2767.955414
4/3/13,10860175,8900,2890,3757.846021
3/3/13,10851275,-775,4835,2244.317477
2/3/13,10852050,3800,3925,2764.853503
1/3/13,10848250,8200,4520,2400.05531
28/2/13,10840050,-500,4170,2599.532374
27/2/13,10840550,11875,4185,2590.334528
26/2/13,10828675,-2525,4555,2377.316136
25/2/13,10831200,3875,4440,2439.459459
24/2/13,10827325,10050,2875,3766.026087
23/2/13,10817275,-1075,5050,2142.034653
22/2/13,10818350,4050,4395,2461.513083
21/2/13,10814300,8350,4550,2376.769231
20/2/13,10805950,600,4295,2515.937136
19/2/13,10805350,10825,4290,2518.729604
18/2/13,10794525,-2350,4580,2356.883188
17/2/13,10796875,4025,4375,2467.857143
16/2/13,10792850,9800,3090,3492.831715
15/2/13,10783050,-425,5020,2148.017928
14/2/13,10783475,4400,4360,2473.274083
13/2/13,10779075,7300,3115,3460.377207
12/2/13,10771775,725,4670,2306.589936
11/2/13,10771050,3575,3935,2737.242694
10/2/13,10767475,7350,3155,3412.828843
9/2/13,10760125,725,4480,2401.813616
8/2/13,10759400,3400,3795,2835.151515
7/2/13,10756000,7350,3095,3475.282714
6/2/13,10748650,150,4470,2404.619687
5/2/13,10748500,3850,4010,2680.42394
4/2/13,10744650,7600,4630,2320.658747
3/2/13,10737050,1100,4140,2593.490338
2/2/13,10735950,10450,4135,2596.360339
1/2/13,10725500,-2300,4685,2289.327641
31/1/13,10727800,3825,4070,2635.823096
30/1/13,10723975,10350,2790,3843.718638
29/1/13,10713625,-1975,5150,2080.315534
28/1/13,10715600,4050,3985,2688.983689
27/1/13,10711550,9500,2665,4019.34334
26/1/13,10702050,-2000,3755,2850.079893
25/1/13,10704050,3750,4200,2548.583333
24/1/13,10700300,3475,2455,4358.574338
23/1/13,10696825,6275,3495,3060.608011
22/1/13,10690550,775,4280,2497.792056
21/1/13,10689775,3200,3440,3107.492733
20/1/13,10686575,7675,2890,3697.776817
19/1/13,10678900,-725,3360,3178.244048
18/1/13,10679625,3525,3805,2806.73456
17/1/13,10676100,3125,2415,4420.745342
16/1/13,10672975,5425,3195,3340.524257
15/1/13,10667550,725,4020,2653.619403
14/1/13,10666825,3175,3245,3287.157165
13/1/13,10663650,7650,2755,3870.653358
12/1/13,10656000,-750,4425,2408.135593
11/1/13,10656750,2975,3310,3219.561934
10/1/13,10653775,9075,2450,4348.479592
9/1/13,10644700,-2400,3320,3206.23494
8/1/13,10647100,3350,4115,2587.387606
7/1/13,10643750,3600,2455,4335.539715
6/1/13,10640150,6950,3680,2891.345109
5/1/13,10633200,775,4435,2397.564825
4/1/13,10632425,3725,3795,2801.693017
3/1/13,10628700,7125,3185,3337.11146
2/1/13,10621575,400,4460,2381.519058
1/1/13,10621175,3900,3945,2692.313054
31/12/12,10617275,7150,4615,2300.6013
30/12/12,10610125,1150,3910,2713.586957
29/12/12,10608975,10475,4010,2645.629676
28/12/12,10598500,-3125,3385,3131.019202
27/12/12,10601625,4400,4475,2369.078212
26/12/12,10597225,4025,2395,4424.728601
25/12/12,10593200,6600,3655,2898.276334
24/12/12,10586600,75,4470,2368.36689
23/12/12,10586525,3175,3380,3132.107988
22/12/12,10583350,8475,2665,3971.238274
21/12/12,10574875,-1425,3190,3315.007837
20/12/12,10576300,3025,3965,2667.41488
19/12/12,10573275,2700,2205,4795.136054
18/12/12,10570575,7050,3120,3388.004808
17/12/12,10563525,-325,3090,3418.616505
16/12/12,10563850,3150,3680,2870.611413
15/12/12,10560700,2875,2250,4693.644444
14/12/12,10557825,5650,2995,3525.15025
13/12/12,10552175,-100,4135,2551.916566
12/12/12,10552275,3400,3160,3339.327532
11/12/12,10548875,8850,2740,3849.95438
10/12/12,10540025,-2000,3410,3090.916422
9/12/12,10542025,3550,4135,2549.461911
8/12/12,10538475,3250,2255,4673.381375
7/12/12,10535225,7025,3370,3126.179525
6/12/12,10528200,-550,3260,3229.509202
5/12/12,10528750,3575,3855,2731.193256
4/12/12,10525175,3000,2510,4193.296813
3/12/12,10522175,6225,3375,3117.681481
2/12/12,10515950,300,4280,2456.997664
1/12/12,10515650,3775,3505,3000.185449
30/11/12,10511875,8100,3085,3407.414911
29/11/12,10503775,-875,6440,1631.020963
28/11/12,10504650,4125,5375,1954.353488
27/11/12,10500525,17075,5345,1964.550982
26/11/12,10483450,-1550,9030,1160.957918
25/11/12,10485000,7950,7725,1357.281553
24/11/12,10477050,17550,5760,1818.932292
23/11/12,10459500,-2400,10060,1039.71173
22/11/12,10461900,7250,7490,1396.782377
21/11/12,10454650,19950,5570,1876.956912
20/11/12,10434700,-4900,7280,1433.337912
19/11/12,10439600,7950,8840,1180.950226
18/11/12,10431650,6150,4840,2155.299587
17/11/12,10425500,15050,7230,1441.97787
16/11/12,10410450,-50,9010,1155.432852
15/11/12,10410500,7050,7210,1443.897365
14/11/12,10403450,16850,5560,1871.124101
13/11/12,10386600,-2850,6980,1488.051576
12/11/12,10389450,6800,8210,1265.46285
11/11/12,10382650,7050,5120,2027.861328
10/11/12,10375600,13200,7140,1453.165266
9/11/12,10362400,1400,8910,1163.007856
8/11/12,10361000,7250,7560,1370.502646
7/11/12,10353750,15650,6280,1648.686306
6/11/12,10338100,300,9700,1065.783505
5/11/12,10337800,6800,7680,1346.067708
4/11/12,10331000,18500,5980,1727.591973
3/11/12,10312500,-2850,7370,1399.253731
2/11/12,10315350,7150,8630,1195.289687
1/11/12,10308200,7250,5050,2041.227723
31/10/12,10300950,13100,7110,1448.797468
30/10/12,10287850,600,8990,1144.365962
29/10/12,10287250,7450,7500,1371.633333
28/10/12,10279800,16550,6660,1543.513514
27/10/12,10263250,-200,9880,1038.790486
26/10/12,10263450,8900,8040,1276.548507
25/10/12,10254550,16700,6290,1630.294118
24/10/12,10237850,-1750,9960,1027.896586
23/10/12,10239600,7800,7580,1350.870712
22/10/12,10231800,18150,5820,1758.041237
21/10/12,10213650,-3000,10050,1016.283582
20/10/12,10216650,7900,7580,1347.843008
19/10/12,10208750,19400,5500,1856.136364
18/10/12,10189350,-4550,7510,1356.770972
17/10/12,10193900,7750,8820,1155.770975
16/10/12,10186150,7050,5140,1981.741245
15/10/12,10179100,14450,7430,1370
14/10/12,10164650,1000,9090,1118.223322
13/10/12,10163650,6900,7440,1366.081989
12/10/12,10156750,16050,5930,1712.77403
11/10/12,10140700,-1200,9400,1078.797872
10/10/12,10141900,6900,7290,1391.207133
9/10/12,10135000,18350,5740,1765.679443
8/10/12,10116650,-3650,7350,1376.414966
7/10/12,10120300,8300,8690,1164.591484
6/10/12,10112000,6850,5080,1990.551181
5/10/12,10105150,13600,7150,1413.307692
4/10/12,10091550,300,9040,1116.321903
3/10/12,10091250,6700,6860,1471.027697
2/10/12,10084550,17750,5620,1794.403915
1/10/12,10066800,-4050,7080,1421.864407
30/9/12,10070850,7400,8700,1157.568966
29/9/12,10063450,7600,5510,1826.397459
28/9/12,10055850,14800,7750,1297.529032
27/9/12,10041050,1800,9270,1083.176915
26/9/12,10039250,7150,7670,1308.898305
25/9/12,10032100,15000,6270,1600.015949
24/9/12,10017100,-400,9340,1072.494647
23/9/12,10017500,7800,7690,1302.6658
22/9/12,10009700,17150,6320,1583.813291
21/9/12,9992550,-1100,9880,1011.3917
20/9/12,9993650,8150,7740,1291.169251
19/9/12,9985500,17400,5980,1669.816054
18/9/12,9968100,-2900,10120,984.9901186
17/9/12,9971000,8350,7830,1273.435504
16/9/12,9962650,19600,5780,1723.641869
15/9/12,9943050,-3300,7980,1245.996241
14/9/12,9946350,7150,8890,1118.824522
13/9/12,9939200,8100,5250,1893.180952
12/9/12,9931100,12900,7490,1325.914553
11/9/12,9918200,1400,8960,1106.941964
10/9/12,9916800,7900,7410,1338.299595
9/9/12,9908900,14500,6230,1590.513644
8/9/12,9894400,350,9280,1066.206897
7/9/12,9894050,7000,7950,1244.534591
6/9/12,9887050,16650,6850,1443.364964
5/9/12,9870400,1250,9560,1032.468619
4/9/12,9869150,9000,8460,1166.566194
3/9/12,9860150,13900,6660,1480.503003
2/9/12,9846250,1500,9440,1043.034958
1/9/12,9844750,7650,7670,1283.539765
31/8/12,9837100,15150,6470,1520.417311
30/8/12,9821950,150,9370,1048.233725
29/8/12,9821800,7900,7800,1259.205128
28/8/12,9813900,16000,6260,1567.715655
27/8/12,9797900,-200,9550,1025.958115
26/8/12,9798100,7450,7720,1269.183938
25/8/12,9790650,16600,6080,1610.304276
24/8/12,9774050,-1250,9500,1028.847368
23/8/12,9775300,7800,7770,1258.082368
22/8/12,9767500,16900,6260,1560.303514
21/8/12,9750600,-1200,9750,1000.061538
20/8/12,9751800,9050,8420,1158.171021
19/8/12,9742750,16200,6520,1494.28681
18/8/12,9726550,1150,9830,989.4760936
17/8/12,9725400,7400,7920,1227.954545
16/8/12,9718000,15350,6390,1520.813772
15/8/12,9702650,-500,9250,1048.935135
14/8/12,9703150,8550,7840,1237.646684
13/8/12,9694600,15450,6460,1500.712074
12/8/12,9679150,350,9620,1006.148649
11/8/12,9678800,8450,8070,1199.355638
10/8/12,9670350,15300,9470,1021.156283
9/8/12,9655050,800,8200,1177.445122
8/8/12,9654250,22450,8000,1206.78125
7/8/12,9631800,-6000,6350,1516.818898
6/8/12,9637800,7450,9150,1053.311475
5/8/12,9630350,7050,4650,2071.043011
4/8/12,9623300,14800,7580,1269.564644
3/8/12,9608500,-50,9240,1039.880952
2/8/12,9608550,8650,7630,1259.311927
1/8/12,9599900,15750,6000,1599.983333
31/7/12,9584150,-1000,9840,973.9989837
30/7/12,9585150,6650,7580,1264.531662
29/7/12,9578500,19150,6130,1562.561175
28/7/12,9559350,-2650,10030,953.0757727
27/7/12,9562000,8500,8460,1130.260047
26/7/12,9553500,18500,6170,1548.379254
25/7/12,9535000,-1200,10170,937.5614553
24/7/12,9536200,7700,8110,1175.856967
23/7/12,9528500,17350,5800,1642.844828
22/7/12,9511150,-1800,9610,989.7138398
21/7/12,9512950,6950,7390,1287.273342
20/7/12,9506000,17850,5350,1776.82243
19/7/12,9488150,-3400,9620,986.2941788
18/7/12,9491550,7150,7600,1248.888158
17/7/12,9484400,19550,5510,1721.306715
16/7/12,9464850,-3150,10180,929.7495088
15/7/12,9468000,7400,7740,1223.255814
14/7/12,9460600,19950,5440,1739.080882
13/7/12,9440650,-5050,7580,1245.468338
12/7/12,9445700,8050,8710,1084.466131
11/7/12,9437650,7550,4990,1891.312625
10/7/12,9430100,13050,10420,905
9/7/12,9417050,1350,7580,1242.354881
8/7/12,9415700,22100,7770,1211.801802
7/7/12,9393600,-6150,6690,1404.125561
6/7/12,9399750,8500,9020,1042.100887
5/7/12,9391250,7650,4960,1893.397177
4/7/12,9383600,13000,7640,1228.219895
3/7/12,9370600,1800,8840,1060.022624
2/7/12,9368800,7250,7400,1266.054054
1/7/12,9361550,14500,6220,1505.072347
30/6/12,9347050,450,8880,1052.595721
29/6/12,9346600,7100,7160,1305.391061
28/6/12,9339500,15100,5880,1588.35034
27/6/12,9324400,-1350,9070,1028.048512
26/6/12,9325750,8100,7380,1263.651762
25/6/12,9317650,16400,5760,1617.647569
24/6/12,9301250,-1350,9400,989.4946809
23/6/12,9302600,7000,7440,1250.349462
22/6/12,9295600,16850,5380,1727.806691
21/6/12,9278750,-1700,9630,963.5254413
20/6/12,9280450,6100,7430,1249.051144
19/6/12,9274350,19900,5630,1647.309059
18/6/12,9254450,-4000,9950,930.0954774
17/6/12,9258450,7850,7980,1160.206767
16/6/12,9250600,19900,5590,1654.847943
15/6/12,9230700,-3750,10240,901.4355469
14/6/12,9234450,7950,7900,1168.917722
13/6/12,9226500,19250,5320,1734.304511
12/6/12,9207250,-3850,10110,910.7072206
11/6/12,9211100,7000,7720,1193.147668
10/6/12,9204100,20200,5540,1661.389892
9/6/12,9183900,-4000,10100,909.2970297
8/6/12,9187900,8350,7650,1201.03268
7/6/12,9179550,18950,5300,1731.990566
6/6/12,9160600,-5250,10100,906.990099
5/6/12,9165850,8450,7300,1255.59589
4/6/12,9157400,20000,5090,1799.096267
3/6/12,9137400,-5650,7700,1186.675325
2/6/12,9143050,7900,8720,1048.514908
1/6/12,9135150,7800,4980,1834.36747
31/5/12,9127350,13550,7310,1248.611491
30/5/12,9113800,1300,8810,1034.483541
29/5/12,9112500,6000,6910,1318.740955
28/5/12,9106500,15400,5840,1559.332192
27/5/12,9091100,-1700,8870,1024.926719
26/5/12,9092800,8200,6890,1319.709724
25/5/12,9084600,16450,5160,1760.581395
24/5/12,9068150,-3900,6710,1351.438152
23/5/12,9072050,6750,7830,1158.627075
22/5/12,9065300,6050,4270,2123.021077
21/5/12,9059250,13800,6470,1400.193199
20/5/12,9045450,-1350,8420,1074.281473
19/5/12,9046800,7100,6810,1328.45815
18/5/12,9039700,16500,5230,1728.432122
17/5/12,9023200,-2000,6620,1363.021148
16/5/12,9025200,5900,7930,1138.108449
15/5/12,9019300,5600,4640,1943.814655
14/5/12,9013700,13650,6360,1417.248428
13/5/12,9000050,50,8400,1071.434524
12/5/12,9000000,6600,6660,1351.351351
11/5/12,8993400,16100,5370,1674.748603
10/5/12,8977300,-3100,9250,970.5189189
9/5/12,8980400,7200,7540,1191.034483
8/5/12,8973200,19450,6030,1488.092869
7/5/12,8953750,-1950,9980,897.1693387
6/5/12,8955700,8550,8490,1054.852768
5/5/12,8947150,16650,6150,1454.821138
4/5/12,8930500,-250,9670,923.5263702
3/5/12,8930750,7750,8030,1112.173101
2/5/12,8923000,15650,9260,963.6069114
1/5/12,8907350,350,8230,1082.302552
30/4/12,8907000,22800,8340,1067.985612
29/4/12,8884200,-5400,6770,1312.289513
28/4/12,8889600,8300,9370,948.7299893
27/4/12,8881300,7800,4940,1797.834008
26/4/12,8873500,13350,7400,1199.121622
25/4/12,8860150,650,8880,997.7646396
